t_s,vdc_v,idc_a,v_pos_gnd_v,v_neg_gnd_v
0.0053,1498.17667439884,353.031197814808,749.088337199418,-749.088337199418
0.00535,1498.14700744367,356.073609937419,749.073503721837,-749.073503721837
0.0054,1498.11719113533,359.110955596385,749.058595567666,-749.058595567666
0.00545,1498.08722755385,362.143243228779,749.043613776924,-749.043613776924
0.0055,1498.05711877044,365.170481257624,749.028559385221,-749.028559385221
0.00555,1498.02686684752,368.192678091916,749.013433423759,-749.013433423759
0.0056,1497.99647383868,371.20984212665,748.998236919338,-748.998236919338
0.00565,1497.96594178871,374.221981742837,748.982970894355,-748.982970894355
0.0057,1497.93527273363,377.229105307535,748.967636366815,-748.967636366815
0.00575,1497.90446870066,380.231221173866,748.952234350329,-748.952234350329
0.0058,1497.87353170825,383.228337681043,748.936765854123,-748.936765854123
0.00585,1497.84246376607,386.220463154392,748.921231883036,-748.921231883036
0.0059,1497.81126687507,389.207605905373,748.905633437534,-748.905633437534
0.00595,1497.7799430274,392.189774231609,748.889971513702,-748.889971513702
0.006,1497.74849420652,395.166976416901,748.874247103261,-748.874247103261
0.00605,1497.71692238712,398.139220731258,748.858461193561,-748.858461193561
0.0061,1497.68522953519,401.106515430916,748.842614767594,-748.842614767594
0.00615,1497.65341760799,404.068868758361,748.826708803993,-748.826708803993
0.0062,1497.62148855408,407.026288942356,748.810744277042,-748.810744277042
0.00625,1497.58944431335,409.978784197958,748.794722156673,-748.794722156673
0.0063,1497.55728681696,412.926362726544,748.778643408479,-748.778643408479
0.00635,1497.52501798743,415.869032715835,748.762508993714,-748.762508993714
0.0064,1497.49263973859,418.806802339915,748.746319869297,-748.746319869297
0.00645,1497.46015397564,421.739679759259,748.730076987819,-748.730076987819
0.0065,1497.4275625951,424.667673120749,748.71378129755,-748.71378129755
0.00655,1497.39486748488,427.590790557703,748.697433742438,-748.697433742438
0.0066,1497.36207052424,430.509040189892,748.68103526212,-748.68103526212
0.00665,1497.32917358384,433.422430123569,748.664586791922,-748.664586791922
0.0067,1497.29617852574,436.330968451483,748.648089262869,-748.648089262869
0.00675,1497.26308720337,439.234663252911,748.631543601685,-748.631543601685
0.0068,1497.22990146161,442.133522593673,748.614950730804,-748.614950730804
0.00685,1497.19662313674,445.027554526158,748.59831156837,-748.59831156837
0.0069,1497.16325405649,447.916767089346,748.581627028244,-748.581627028244
0.00695,1497.12979604003,450.801168308829,748.564898020013,-748.564898020013
0.007,1497.09625089798,453.680766196833,748.548125448988,-748.548125448988
0.00705,1497.06262043243,456.555568752246,748.531310216217,-748.531310216217
0.0071,1497.02890643697,459.425583960629,748.514453218486,-748.514453218486
0.00715,1496.99511069665,462.290819794251,748.497555348324,-748.497555348324
0.0072,1496.96123498803,465.151284212101,748.480617494014,-748.480617494014
0.00725,1496.92728107918,468.006985159916,748.463640539591,-748.463640539591
0.0073,1496.89325072971,470.857930570199,748.446625364855,-748.446625364855
0.00735,1496.85914569074,473.704128362247,748.429572845371,-748.429572845371
0.0074,1496.82496770496,476.545586442165,748.412483852479,-748.412483852479
0.00745,1496.79071850659,479.382312702894,748.395359253296,-748.395359253296
0.0075,1496.75639982145,482.214315024232,748.378199910725,-748.378199910725
0.00755,1496.72201336692,485.041601272853,748.361006683461,-748.361006683461
0.0076,1496.68756085199,487.864179302332,748.343780425993,-748.343780425993
0.00765,1496.65304397723,490.682056953166,748.326521988615,-748.326521988615
0.0077,1496.61846443486,493.495242052794,748.309232217428,-748.309232217428
0.00775,1496.5838239087,496.303742415621,748.291911954349,-748.291911954349
0.0078,1496.54912407423,499.107565843039,748.274562037117,-748.274562037117
0.00785,1496.51436659859,501.906720123448,748.257183299297,-748.257183299297
0.0079,1496.47955314057,504.701213032278,748.239776570286,-748.239776570286
0.00795,1496.44468535065,507.491052332011,748.222342675324,-748.222342675324
0.008,1496.40976487099,510.276245772203,748.204882435494,-748.204882435494
0.00805,1496.37479333547,513.056801089505,748.187396667734,-748.187396667734
0.0081,1496.33977236968,515.832726007682,748.169886184838,-748.169886184838
0.00815,1496.30470359094,518.604028237639,748.152351795468,-748.152351795468
0.0082,1496.26958860831,521.370715477439,748.134794304156,-748.134794304156
0.00825,1496.23442902262,524.132795412327,748.117214511311,-748.117214511311
0.0083,1496.19922642646,526.890275714749,748.099613213231,-748.099613213231
0.00835,1496.1639824042,529.643164044374,748.081991202101,-748.081991202101
0.0084,1496.12869853201,532.391468048115,748.064349266005,-748.064349266005
0.00845,1496.09337637787,535.135195360152,748.046688188935,-748.046688188935
0.0085,1496.05801750158,537.874353601953,748.029008750789,-748.029008750789
0.00855,1496.02262345478,540.60895038229,748.011311727388,-748.011311727388
0.0086,1495.98719578095,543.33899329727,747.993597890475,-747.993597890475
0.00865,1495.95173601545,546.064489930345,747.975868007725,-747.975868007725
0.0087,1495.91624568551,548.785447852341,747.958122842754,-747.958122842754
0.00875,1495.88072631024,551.501874621477,747.940363155121,-747.940363155121
0.0088,1495.84517940068,554.213777783384,747.922589700338,-747.922589700338
0.00885,1495.80960645976,556.921164871128,747.904803229879,-747.904803229879
0.0089,1495.77400898236,559.624043405231,747.88700449118,-747.88700449118
0.00895,1495.73838845531,562.322420893691,747.869194227655,-747.869194227655
0.009,1495.70274635739,565.016304832002,747.851373178696,-747.851373178696
0.00905,1495.66708415937,567.705702703177,747.833542079684,-747.833542079684
0.0091,1495.63140332399,570.390621977767,747.815701661995,-747.815701661995
0.00915,1495.59570530601,573.071070113883,747.797852653005,-747.797852653005
0.0092,1495.55999155221,575.747054557216,747.779995776104,-747.779995776104
0.00925,1495.52426350139,578.418582741058,747.762131750694,-747.762131750694
0.0093,1495.48852258441,581.085662086322,747.744261292203,-747.744261292203
0.00935,1495.45277022418,583.748300001564,747.726385112092,-747.726385112092
0.0094,1495.41700783572,586.406503883002,747.708503917858,-747.708503917858
0.00945,1495.38123682609,589.060281114537,747.690618413045,-747.690618413045
0.0095,1495.3454585945,591.709639067774,747.672729297251,-747.672729297251
0.00955,1495.30967453227,594.354585102043,747.654837266135,-747.654837266135
0.0096,1495.27388602285,596.995126564418,747.636943011425,-747.636943011425
0.00965,1495.23809444185,599.631270789737,747.619047220923,-747.619047220923
0.0097,1495.20230115704,602.263025100626,747.601150578518,-747.601150578518
0.00975,1495.16650752838,604.890396807515,747.583253764188,-747.583253764188
0.0098,1495.13071490802,607.513393208659,747.56535745401,-747.56535745401
0.00985,1495.09492464034,610.132021590163,747.547462320169,-747.547462320169
0.0099,1495.05913806192,612.746289225995,747.529569030962,-747.529569030962
0.00995,1495.02335650162,615.356203378011,747.511678250811,-747.511678250811
0.01,1494.98758128053,617.961771295975,747.493790640265,-747.493790640265
0.01005,1494.95181371203,620.563000217577,747.475906856013,-747.475906856013
0.0101,1494.91605510177,623.159897368455,747.458027550887,-747.458027550887
0.01015,1494.88030674775,625.752469962214,747.440153373874,-747.440153373874
0.0102,1494.84456994024,628.340725200445,747.422284970121,-747.422284970121
0.01025,1494.80884596189,630.924670272748,747.404422980946,-747.404422980946
0.0103,1494.77313608768,633.504312356751,747.386568043842,-747.386568043842
0.01035,1494.73744158497,636.079658618127,747.368720792487,-747.368720792487
0.0104,1494.70176371351,638.650716210617,747.350881856754,-747.350881856754
0.01045,1494.66610372543,641.21749227605,747.333051862714,-747.333051862714
0.0105,1494.6304628653,643.779993944361,747.31523143265,-747.31523143265
0.01055,1494.59484237012,646.338228333612,747.29742118506,-747.29742118506
0.0106,1494.55924346933,648.892202550011,747.279621734667,-747.279621734667
0.01065,1494.52366738486,651.441923687933,747.26183369243,-747.26183369243
0.0107,1494.4881153311,653.987398829938,747.244057665548,-747.244057665548
0.01075,1494.45258851494,656.528635046791,747.226294257468,-747.226294257468
0.0108,1494.41708813579,659.065639397485,747.208544067896,-747.208544067896
0.01085,1494.38161538561,661.598418929254,747.190807692807,-747.190807692807
0.0109,1494.34617144889,664.1269806776,747.173085724446,-747.173085724446
0.01095,1494.31075750269,666.651331666306,747.155378751344,-747.155378751344
0.011,1494.27537471664,669.17147890746,747.137687358321,-747.137687358321
0.01105,1494.24002425299,671.687429401473,747.120012126497,-747.120012126497
0.0111,1494.2047072666,674.199190137098,747.102353633301,-747.102353633301
0.01115,1494.16942490495,676.70676809145,747.084712452476,-747.084712452476
0.0112,1494.13417830818,679.210170230024,747.06708915409,-747.06708915409
0.01125,1494.09896860909,681.709403506717,747.049484304546,-747.049484304546
0.0113,1494.06379693317,684.204474863845,747.031898466586,-747.031898466586
0.01135,1494.0286643986,686.695391232164,747.014332199302,-747.014332199302
0.0114,1493.99357211629,689.182159530887,746.996786058147,-746.996786058147
0.01145,1493.95852118988,691.664786667706,746.979260594939,-746.979260594939
0.0115,1493.92351271574,694.143279538808,746.961756357871,-746.961756357871
0.01155,1493.88854778304,696.617645028899,746.944273891521,-746.944273891521
0.0116,1493.85362747372,699.087890011216,746.926813736859,-746.926813736859
0.01165,1493.81875286252,701.554021347553,746.909376431258,-746.909376431258
0.0117,1493.783925017,704.016045888277,746.891962508499,-746.891962508499
0.01175,1493.74914499757,706.473970472345,746.874572498783,-746.874572498783
0.0118,1493.71441385747,708.927801927329,746.857206928736,-746.857206928736
0.01185,1493.67973264285,711.377547069427,746.839866321423,-746.839866321423
0.0119,1493.6451023927,713.82321270349,746.822551196352,-746.822551196352
0.01195,1493.61052413897,716.264805623034,746.805262069485,-746.805262069485
0.012,1493.57599890649,718.702332610264,746.787999453246,-746.787999453246
0.01205,1493.54152771306,721.135800436089,746.770763856529,-746.770763856529
0.0121,1493.50711156942,723.565215860144,746.75355578471,-746.75355578471
0.01215,1493.4727514793,725.990585630807,746.736375739652,-746.736375739652
0.0122,1493.43844843943,728.411916485217,746.719224219715,-746.719224219715
0.01225,1493.40420343953,730.829215149295,746.702101719767,-746.702101719767
0.0123,1493.37001746238,733.242488337761,746.68500873119,-746.68500873119
0.01235,1493.33589148378,735.651742754153,746.667945741891,-746.667945741891
0.0124,1493.30182647262,738.056985090846,746.650913236309,-746.650913236309
0.01245,1493.26782339085,740.458222029071,746.633911695426,-746.633911695426
0.0125,1493.23388319355,742.855460238931,746.616941596773,-746.616941596773
0.01255,1493.20000682889,745.248706379424,746.600003414443,-746.600003414443
0.0126,1493.1661952382,747.637967098456,746.583097619098,-746.583097619098
0.01265,1493.13244935595,750.023249032864,746.566224677975,-746.566224677975
0.0127,1493.0987701098,752.404558808434,746.5493850549,-746.5493850549
0.01275,1493.06515842059,754.781903039916,746.532579210296,-746.532579210296
0.0128,1493.03161520238,757.155288331045,746.515807601188,-746.515807601188
0.01285,1492.99814136244,759.524721274561,746.499070681218,-746.499070681218
0.0129,1492.9647378013,761.890208452221,746.482368900648,-746.482368900648
0.01295,1492.93140541275,764.251756434828,746.465702706375,-746.465702706375
0.013,1492.89814508387,766.609371782236,746.449072541936,-746.449072541936
0.01305,1492.86495769503,768.963061043379,746.432478847517,-746.432478847517
0.0131,1492.83184411993,771.312830756284,746.415922059967,-746.415922059967
0.01315,1492.7988052256,773.658687448091,746.399402612802,-746.399402612802
0.0132,1492.76584187243,776.00063763507,746.382920936214,-746.382920936214
0.01325,1492.73295491417,778.33868782264,746.366477457085,-746.366477457085
0.0133,1492.70014519798,780.672844505386,746.350072598991,-746.350072598991
0.01335,1492.66741356443,783.003114167078,746.333706782216,-746.333706782216
0.0134,1492.63476084751,785.329503280689,746.317380423756,-746.317380423756
0.01345,1492.60218787467,787.652018308412,746.301093937333,-746.301093937333
0.0135,1492.5696954668,789.970665701679,746.284847733401,-746.284847733401
0.01355,1492.53728443831,792.28545190118,746.268642219157,-746.268642219157
0.0136,1492.5049555971,794.596383336877,746.252477798549,-746.252477798549
0.01365,1492.47270974458,796.903466428026,746.236354872288,-746.236354872288
0.0137,1492.4405476757,799.206707583192,746.220273837852,-746.220273837852
0.01375,1492.40847017901,801.506113200269,746.204235089503,-746.204235089503
0.0138,1492.37647803657,803.801689666496,746.188239018287,-746.188239018287
0.01385,1492.3445720241,806.093443358477,746.172286012052,-746.172286012052
0.0139,1492.31275291091,808.381380642194,746.156376455453,-746.156376455453
0.01395,1492.28102145992,810.665507873032,746.14051072996,-746.14051072996
0.014,1492.24937842774,812.945831395788,746.124689213872,-746.124689213872
0.01405,1492.21782456465,815.222357544698,746.108912282323,-746.108912282323
0.0141,1492.18636061458,817.495092643445,746.09318030729,-746.09318030729
0.01415,1492.15498731521,819.764043005184,746.077493657607,-746.077493657607
0.0142,1492.12370539794,822.029214932557,746.061852698972,-746.061852698972
0.01425,1492.09251558791,824.290614717709,746.046257793954,-746.046257793954
0.0143,1492.06141860401,826.548248642309,746.030709302007,-746.030709302007
0.01435,1492.03041515895,828.802122977562,746.015207579477,-746.015207579477
0.0144,1491.99950595922,831.052243984232,745.99975297961,-745.99975297961
0.01445,1491.96869170513,833.298617912658,745.984345852566,-745.984345852566
0.0145,1491.93797309084,835.541251002767,745.968986545421,-745.968986545421
0.01455,1491.90735080437,837.780149484097,745.953675402186,-745.953675402186
0.0146,1491.87682552762,840.015319575813,745.938412763809,-745.938412763809
0.01465,1491.84639793638,842.246767486722,745.923198968188,-745.923198968188
0.0147,1491.81606870035,844.474499415292,745.908034350177,-745.908034350177
0.01475,1491.7858384832,846.698521549667,745.892919241601,-745.892919241601
0.0148,1491.75570794252,848.91884006769,745.877853971262,-745.877853971262
0.01485,1491.7256777299,851.135461136913,745.862838864948,-745.862838864948
0.0149,1491.69574849089,853.348390914618,745.847874245443,-745.847874245443
0.01495,1491.66592086508,855.557635547833,745.83296043254,-745.83296043254
0.015,1491.63619548609,857.763201173351,745.818097743044,-745.818097743044
0.01505,1491.60657298158,859.965093917744,745.803286490788,-745.803286490788
0.0151,1491.57705397327,862.163319897383,745.788526986637,-745.788526986637
0.01515,1491.54763907701,864.357885218452,745.773819538504,-745.773819538504
0.0152,1491.5183289027,866.548795976967,745.759164451352,-745.759164451352
0.01525,1491.48912405442,868.736058258793,745.74456202721,-745.74456202721
0.0153,1491.46002513036,870.91967813966,745.730012565179,-745.730012565179
0.01535,1491.43103272288,873.09966168518,745.715516361441,-745.715516361441
0.0154,1491.40214741855,875.276014950864,745.701073709274,-745.701073709274
0.01545,1491.37336979811,877.44874398214,745.686684899054,-745.686684899054
0.0155,1491.34470043654,879.617854814367,745.67235021827,-745.67235021827
0.01555,1491.31613990306,881.783353472855,745.658069951531,-745.658069951531
0.0156,1491.28768876116,883.945245972878,745.643844380578,-745.643844380578
0.01565,1491.25934756858,886.103538319697,745.629673784291,-745.629673784291
0.0157,1491.2311168774,888.258236508567,745.615558438699,-745.615558438699
0.01575,1491.20299723399,890.409346524763,745.601498616993,-745.601498616993
0.0158,1491.17498917906,892.556874343593,745.587494589529,-745.587494589529
0.01585,1491.14709324769,894.700825930413,745.573546623845,-745.573546623845
0.0159,1491.11930996933,896.841207240645,745.559654984666,-745.559654984666
0.01595,1491.09163986783,898.978024219795,745.545819933914,-745.545819933914
0.016,1491.06408346144,901.111282803465,745.532041730719,-745.532041730719
0.01605,1491.03664126286,903.240988917377,745.518320631428,-745.518320631428
0.0161,1491.00931377923,905.367148477381,745.504656889615,-745.504656889615
0.01615,1490.98210151218,907.489767389478,745.491050756091,-745.491050756091
0.0162,1490.95500495782,909.608851549833,745.477502478911,-745.477502478911
0.01625,1490.92802460677,911.724406844792,745.464012303386,-745.464012303386
0.0163,1490.90116094419,913.8364391509,745.450580472094,-745.450580472094
0.01635,1490.87441444977,915.944954334912,745.437207224886,-745.437207224886
0.0164,1490.8477855978,918.049958253819,745.423892798899,-745.423892798899
0.01645,1490.82127485713,920.151456754854,745.410637428563,-745.410637428563
0.0165,1490.79488269122,922.249455675514,745.397441345612,-745.397441345612
0.01655,1490.76860955819,924.343960843575,745.384304779093,-745.384304779093
0.0166,1490.74245591076,926.434978077109,745.371227955378,-745.371227955378
0.01665,1490.71642219634,928.522513184499,745.358211098168,-745.358211098168
0.0167,1490.69050885702,930.606571964454,745.345254428512,-745.345254428512
0.01675,1490.66471632961,932.687160206027,745.332358164805,-745.332358164805
0.0168,1490.63904504561,934.764283688633,745.319522522807,-745.319522522807
0.01685,1490.6134954313,936.837948182059,745.306747715649,-745.306747715649
0.0169,1490.58806790769,938.908159446486,745.294033953843,-745.294033953843
0.01695,1490.56276289058,940.974923232502,745.281381445291,-745.281381445291
0.017,1490.53758079059,943.03824528112,745.268790395296,-745.268790395296
0.01705,1490.51252201314,945.09813132379,745.256261006569,-745.256261006569
0.0171,1490.48758695848,947.15458708242,745.243793479242,-745.243793479242
0.01715,1490.46277602175,949.207618269388,745.231388010877,-745.231388010877
0.0172,1490.43808959295,951.25723058756,745.219044796473,-745.219044796473
0.01725,1490.41352805696,953.303429730304,745.206764028479,-745.206764028479
0.0173,1490.3890917936,955.346221381509,745.1945458968,-745.1945458968
0.01735,1490.36478117762,957.385611215597,745.182390588812,-745.182390588812
0.0174,1490.34059657873,959.421604897542,745.170298289364,-745.170298289364
0.01745,1490.31653836159,961.454208082881,745.158269180796,-745.158269180796
0.0175,1490.29260688588,963.483426417737,745.146303442942,-745.146303442942
0.01755,1490.26880250629,965.509265538829,745.134401253143,-745.134401253143
0.0176,1490.24512557251,967.531731073489,745.122562786256,-745.122562786256
0.01765,1490.22157642933,969.550828639678,745.110788214664,-745.110788214664
0.0177,1490.19815541657,971.566563846001,745.099077708283,-745.099077708283
0.01775,1490.17486286915,973.578942291724,745.087431434576,-745.087431434576
0.0178,1490.15169911712,975.587969566789,745.075849558559,-745.075849558559
0.01785,1490.12866448563,977.593651251829,745.064332242813,-745.064332242813
0.0179,1490.10575929498,979.595992918182,745.05287964749,-745.05287964749
0.01795,1490.08298386066,981.59500012791,745.041491930329,-745.041491930329
0.018,1490.06033849331,983.590678433813,745.030169246657,-745.030169246657
0.01805,1490.03782349881,985.583033379442,745.018911749407,-745.018911749407
0.0181,1490.01543917825,987.572070499118,745.007719589123,-745.007719589123
0.01815,1489.99318582794,989.557795317945,744.996592913969,-744.996592913969
0.0182,1489.97106373948,991.540213351827,744.985531869742,-744.985531869742
0.01825,1489.94907319975,993.519330107482,744.974536599877,-744.974536599877
0.0183,1489.92721449092,995.495151082458,744.963607245462,-744.963607245462
0.01835,1489.90548789049,997.467681765147,744.952743945243,-744.952743945243
0.0184,1489.88389367127,999.436927634803,744.941946835635,-744.941946835635
0.01845,1489.86243210147,1001.40289416155,744.931216050734,-744.931216050734
0.0185,1489.84110344464,1003.36558680642,744.920551722321,-744.920551722321
0.01855,1489.81990795976,1005.32501102133,744.909953979878,-744.909953979878
0.0186,1489.79884590118,1007.28117224912,744.899422950592,-744.899422950592
0.01865,1489.77791751874,1009.23407592358,744.888958759369,-744.888958759369
0.0187,1489.75712305768,1011.18372746945,744.878561528841,-744.878561528841
0.01875,1489.73646275875,1013.13013230241,744.868231379374,-744.868231379374
0.0188,1489.71593685816,1015.07329582916,744.857968429082,-744.857968429082
0.01885,1489.69554558767,1017.01322344738,744.847772793833,-744.847772793833
0.0189,1489.67528917452,1018.94992054574,744.837644587259,-744.837644587259
0.01895,1489.65516784153,1020.88339250397,744.827583920767,-744.827583920767
0.019,1489.63518180709,1022.81364469282,744.817590903547,-744.817590903547
0.01905,1489.61533128516,1024.74068247411,744.807665642582,-744.807665642582
0.0191,1489.59561648532,1026.66451120071,744.797808242658,-744.797808242658
0.01915,1489.57603761274,1028.58513621661,744.788018806371,-744.788018806371
0.0192,1489.55659486828,1030.50256285686,744.77829743414,-744.77829743414
0.01925,1489.53728844843,1032.41679644767,744.768644224215,-744.768644224215
0.0193,1489.51811854537,1034.32784230633,744.759059272686,-744.759059272686
0.01935,1489.49908534698,1036.23570574133,744.749542673491,-744.749542673491
0.0194,1489.48018903686,1038.14039205227,744.740094518428,-744.740094518428
0.01945,1489.46142979433,1040.04190652995,744.730714897166,-744.730714897166
0.0195,1489.4428077945,1041.94025445636,744.721403897248,-744.721403897248
0.01955,1489.42432320821,1043.83544110469,744.712161604106,-744.712161604106
0.0196,1489.40597620214,1045.72747173935,744.70298810107,-744.70298810107
0.01965,1489.38776693875,1047.61635161598,744.693883469374,-744.693883469374
0.0197,1489.36969557634,1049.50208598147,744.684847788168,-744.684847788168
0.01975,1489.35176226906,1051.38468007397,744.675881134528,-744.675881134528
0.0198,1489.33396716693,1053.26413912292,744.666983583463,-744.666983583463
